connector	count
EIF2S1_EIF3D	1
CD28_ICAM1	1
EIF2S1_EIF4B	2
ARHGAP1_KDR	1
EIF3C_EIF3CL	2
ANO3_ANO6	2
ANO3_ANO5	2
ANO3_ANO4	3
UBC_USP3	1
UBC_USP8	2
TP53_SETD7	3
ANO3_ANO9	1
TP53_SETD8	1
UBC_USP7	5
IGFBP6_PDLIM7	1
KLRB1_KLRK1	1
ATR_MAPK14	2
CTSE_INS	2
STK11_CAB39	7
IL36RN_IL36A	14
IL36RN_IL36B	14
HDAC1_NIPBL	1
LSP1_KSR1	1
PIAS3_SERBP1	1
MMP1_PLAU	3
EIF2S1_EIF2A	3
KPNA5_IPO4	1
EP300_EDF1	1
KPNA5_IPO5	14
MMP1_PLAT	2
ESR1_GSTT1	1
IGLVI-42_IGLV7-43	1
DTNB_MAGEE1	1
ALOX15_IL7R	1
UHRF1BP1_UHRF2	1
ABL1_SHE	1
ABL1_SHD	1
G6PD_SLCO1B1	3
SPANXN1_SPANXN5	2
PGR_CUEDC2	1
SPANXN1_SPANXN2	2
GATA1_RCOR1	1
TGFBR2_PRDX4	1
TAF10_CITED2	1
HNF4A_SMAD2	1
HNF4A_SMAD4	2
HNF4A_SMAD3	3
SELP_RETN	1
SGK1_SGK3	13
SGK1_SGK2	6
SGPP1_RPS28P1	1
FGF14_NALCN	1
KIR2DL2_KIR2DL5A	6
GP5_GP9	9
KIR2DL2_KIR2DL5B	1
TGFBR1_TJP1	1
HSPA5_TG	3
ELF5_EHF	1
CTSD_MAPT	1
CALM1_LPA	1
ATF4_NDRG1	1
HIF1A_NOS3	3
TRRAP_KAT2B	3
HIF1A_NOS2	3
SEC24A_SEC22A	1
SUMO3_UBC	1
CD226_SLAMF7	1
CIT_ASPM	1
CALR_SCARF1	1
TP53_N4BP1	1
GNAT1_RGS9	1
KIF5A_KIF5B	6
GDNF_GFRA1	12
FRK_PTEN	1
KIF5A_KIF5C	2
GDNF_GFRA3	1
GDNF_GFRA2	3
ADRB2_COMT	2
GPR146_GPR152	1
GPR146_GPR153	1
GPR146_GPR150	1
FGB_NID1	1
CD55_SPP1	1
HDAC6_SIN3A	1
FAS_EPHX1	1
GPR146_GPR148	1
GZMB_SET	2
LDHA_ZFAT	1
LMAN1_SURF4	1
GTF2B_HDAC9	1
CCL11_VCAM1	1
SPRY2_FRS2	2
GTF2B_HDAC1	1
CDKN2A_PDGFRB	1
CDKN2A_PDGFRA	1
CTNNA1_MLLT4	1
CALD1_SHC1	1
PRKAR1A_RFC2	1
IL4_TSLP	2
HNF4A_CITED2	1
GPR146_GPR139	1
PRKAR1A_RFC4	1
PRDX1_PAG1	1
DLG2_STAP1	1
CDC42_ARHGEF6	2
CDC42_ARHGEF7	6
PRKAR1A_RFC1	1
ALDOB_HSPA8	1
CDC42_ARHGEF5	1
HNF1A_LEF1	3
UBE2D2_TRIM5	1
UBE2D2_TRIM3	1
ZNF91_ZNF117	2
MALT1_CARD10	2
DFFA_KPNB1	1
FGFR3_HRAS	2
MALT1_CARD11	3
BRCA1_FANCF	2
EGR1_HPSE	4
STOM_LANCL1	1
LCE3D_PSORS1C3	1
NOS3_PPARG	6
DDC_HBB	1
BRCA1_FANCI	1
DDX5_EP300	1
ANTXR1_PLXDC2	1
LYN_TNF	1
GJD4_GJC3	1
BRCA1_FANCC	1
MUC3A_NKX2-1	1
BRCA1_FANCA	1
NOS3_PPARA	2
TCAP_SIVA1	1
EPAS1_PAX2	1
SNRPN_UBE3A	1
SLC2A4_EHBP1	1
CAV3_KCNJ11	1
CDC25C_MAPK1	2
CDC25C_MAPK3	2
DFFA_KPNA1	1
CYP3A4_PCSK9	1
CREBBP_TNFRSF10B	1
ACTB_ANXA2	1
CALM1_LTF	1
CYP2C8_CYP3A4	12
RHOA_CD151	1
OR2H1_OR2B3	1
UVRAG_VPS18	1
LLGL1_STX4	1
RAD52_CCNO	1
GIPR_MAP3K10	1
NOMO2_NOMO3	2
UVRAG_VPS16	1
ESR1_GSTM1	1
UVRAG_VPS11	1
AGL_NHLRC1	1
LIPE_PRKAR2B	1
ANGPT1_FGL2	1
NTRK3_RAPSN	1
KRT19_NRCAM	1
BRCA1_WEE1	1
ABI1_ACTR3	1
C11orf30_RBP5	1
ABI1_ACTR2	1
RPL36A_RPL36AP37	1
MDM2_RASSF1	1
FGF2_MAP3K1	1
IL3_MCL1	1
AGTR2_PIK3CB	1
AGTR2_PIK3CA	1
KIF5A_KIF11	1
GAGE3_GAGE6	1
ANO7_ANO8	1
BZW1_ICOS	1
ANO7_ANO9	1
GAGE3_GAGE4	1
GAGE3_GAGE5	1
GNAL_GNAZ	1
HRAS_RASA1	8
ATP6V1E1_ATP6V0E1	1
NR0B2_SIN3A	2
C18orf25_TMEM200C	1
ARHGEF12_RGMA	1
C18orf25_TMEM200B	1
ITGA2B_VWF	4
CCR5_GYPA	1
FYN_PLCG1	12
LYN_TRIP10	1
FYN_PLCG2	3
TP63_TOMM40	1
MSMB_SLC22A3	5
SNORA74B_SNORA81	1
GSK3B_ATXN3	1
NEDD4_LAPTM5	1
CDH1_PKP4	2
FAS_AKAP9	1
MAPK14_DYRK1B	2
IL1RN_IL1RL2	2
CNP_PRKCD	1
ANO7_ANO4	1
CSNK2A2_HSP90AA1	1
ANO7_ANO5	1
TREM1_TREML4	1
ANO7_ANO6	1
TREM1_TREML2	1
ANO7_ANO1	1
COL1A2_VWF	3
ANO7_ANO2	1
ANO7_ANO3	1
CSNK2A2_HSPH1	2
BTRC_CLOCK	1
APP_STX1A	1
ZNF217_RCOR1	1
EP300_CXCL10	1
CSNK2A1_CFLAR	1
APBB1_FYN	1
CDK5_DPYSL2	2
IRS1_MTTP	1
ESR1_MED14	1
BNIP2_RAC1	1
ESRRA_LRP5	1
PRKACA_RASGRF1	1
EDN1_ITGA2	1
CTAG1B_ECHDC2	1
CXCL9_CCR2	1
EIF4A1_PKP1	1
HSD11B1_GHRL	1
AKT1_STK11	2
ESR1_MED24	1
HDAC2_TGFBR2	1
HTR2A_PRODH	1
SLC9A2_CHP1	3
SLC9A2_CHP2	2
NUP214_NUP153	8
CRYAA_LALBA	1
HLA-DRB6_TGFB1	1
CASP10_POLR2A	1
CYP2C8_CYP2C9	34
CYP2C8_CYP2D6	4
CYBA_NOX5	1
CYBA_NOX3	3
CYBA_NOX4	8
CYBA_NOX1	8
GYPC_ZNHIT3	1
APC_BCL2	1
NR2F2_NR1D1	1
APC_BCL9	1
PRKCZ_SMG1	1
CXCL9_CCL2	1
CXCL9_CCL5	3
PON1_ADIPOQ	4
CXCL9_CCL7	1
JUN_ABCB1	1
CYP2C8_CYP2E1	3
CTSB_APH1A	1
DSG3_PRRG4	1
ANXA2_KPNB1	1
GJA4_MTHFR	1
H3F3B_MAPK8	1
AGFG2_EPN2	1
H3F3B_MAPK9	1
RXFP1_RXFP4	3
NUP214_NUP133	1
RXFP1_RXFP2	11
LPIN2_NOD2	1
CDH5_PECAM1	3
PPP2CA_PACS1	1
SKI_PRMT5	1
NPHS1_SYNPO	1
SULT1C2_SULT1B1	2
MYLKP1_OR7E22P	1
CALR_VWF	1
MSH6_LIG3	1
POU5F1B_TP63	1
BIN1_RIN2	1
PDCL_TCP1	2
BIN1_RIN3	1
SRF_AKAP13	1
MSH6_LIG1	1
AXL_NTRK1	1
CKS2_NCK2	1
PTK2_TNFRSF1A	1
ATP6V1E1_ATP6V0D1	1
G6PD_SLCO2A1	1
ATAD5_LRRC37B	2
CCL11_CXCL11	3
CCL11_CXCL12	2
NBR1_TTN	1
SULT1C2_SULT1C4	3
IL18_TF	1
CSNK1A1_FADD	1
HK2_KIAA1257	1
JUND_SREBF2	1
MYLKP1_OR7E21P	1
FAS_ATM	1
SMAD2_SKOR2	1
SMAD2_SKOR1	1
CDKN1A_PLAGL1	1
COL2A1_F5	1
EIF4A1_VPS26A	1
COL2A1_F2	1
AKAP11_AKAP2	1
IL12A_PRF1	1
TXK_VAV1	1
VAMP2_VAMP3	11
RPS27A_SAE1	1
VAMP2_VAMP7	5
VAMP2_VAMP8	8
ANK1_SPTAN1	4
EMD_TMPO	2
TRAPPC3_TRAPPC4	1
JUN_MUC2	1
CYBA_NOS3	11
CYBA_NOS2	3
TRAPPC3_TRAPPC1	2
NCK1_RALGPS2	1
NCK1_RALGPS1	1
SCARNA8_SCARNA12	1
IL6ST_MAPK3	2
DLG2_MPDZ	1
IL6ST_MAPK1	3
LDLR_AP1M1	1
LDLR_AP1M2	1
NOX4_SMPD4	1
CYP2C8_CYP2J2	7
BAD_RAD9A	2
PDK3_PDK4	7
NOX4_SMPD3	1
CYP1A2_NCOA1	1
ARRB2_HTR2C	1
TAC1_TNF	1
GNAI1_GPSM1	2
GNAI1_GPSM3	1
GNAI1_GPSM2	1
SNTB2_UTRN	4
LIF_LIN28B	1
PDGFRB_PLAUR	1
DLG1_UBC	1
COL2A1_FBLN2	1
IL9_CCL17	1
RCAN1_MAP3K14	1
FCGR1A_TLR4	1
APOE_CDK5R1	1
STX1A_TUBB2A	1
ITGA2B_WAS	1
CSK_MLLT4	1
STAT1_BACE1	1
NPC1_VPS4B	1
FGFR1_IL17RD	1
ITGB3_NID1	2
MYC_LIN28B	1
IL9_CCL22	1
CSF3R_NRAS	1
CSNK2A2_MYRIP	1
PRKCD_KAT2B	1
LHX1_ISL2	1
CDH1_ITGAE	5
PLOD2_TIAL1	1
MIR132_MIR219-1	1
XRCC3_BRIP1	2
CSNK2A1_MBD3	1
CDH1_ITGB7	3
HSD3B1_XRCC3	1
APOB_CSF1	1
PRPF3_PRPF8	1
DDR1_FLT3	1
PRPF3_PRPF6	1
CDH1_ITGB1	3
CSN2_VAV1	1
SLC12A2_SLC12A4	1
CSN2_VAV2	1
SLC12A2_SLC12A6	1
CAPZA1_CD2AP	1
SLC12A2_SLC12A5	1
E2F1_TLR4	1
GZMA_NDUFS3	1
IKBKG_TRPC4AP	1
C2_HLA-DQB2	1
ADRB2_SCNN1G	1
TFDP1_TRIM28	1
BCL2_BBC3	5
TRNAV8_TRNAV9	1
PML_TDG	2
PRL_TIAM1	1
SLC22A5_IL23R	5
CDH1_ITGA4	1
SH3GL3_SYNJ1	4
MAP2K1_PTK2	1
PRKCD_YWHAQ	1
CDH1_ITGA5	3
CDH1_ITGA2	2
CDH1_ITGA3	2
NCOR1_SUPT16H	1
MT1H_MT1IP	1
ERF_ETV3	1
CLIC2_TRAPPC2	1
PRKCD_YWHAZ	2
PLCG1_CLYBL	1
RFC2_CLIP2	1
CDH1_ITGA1	1
IKBKB_IRAK4	1
PRKCD_YWHAB	2
PRKCD_YWHAG	1
NOX3_GPR123	1
MT1H_MT1JP	1
IKBKB_IRAK1	4
PRKCD_YWHAH	1
AFF2_OPHN1	1
DNMT3B_HDAC2	2
DNMT3B_HDAC1	7
TREM1_TREML1	2
CTTN_PAK1	1
LYN_UBB	1
NFATC2_TENM3	1
ALOX15_IL13	1
TAZ_WWTR1	1
CTTN_PAK2	1
MAPK14_HNF4A	1
ATR_PLK1	4
DNAH17_DNAH3	1
DNAH17_DNAH1	1
LYN_UBC	1
DNAH17_DNAH7	1
KLRB1_KLRC1	1
OR2B3_OR10C1	1
ATR_PLK3	3
SERPINF1_PNPLA2	1
HOXC4_HOXC13	1
FAS_CD4	6
SIAH1_SKP1	1
FAS_CD2	1
GPER1_JUN	1
ALOX12_VEGFA	1
MAPK3_S100B	1
DLG4_ARHGAP32	1
MT1H_DNAJC1	1
ADRB1_PTGS2	1
CDK1_CHAF1B	1
BMI1_UBC	1
F5_ITGB3	39
GP1BB_YWHAZ	4
HOXC4_HOXC10	1
CTNND2_NRXN1	1
AZU1_PRTN3	4
HOXC4_HOXC11	1
PKLR_RXRG	1
NFKB1_CENPJ	1
MS4A2_SH2B3	1
ABL1_TUB	1
COL3A1_NEB	1
PRKACB_MLXIPL	1
LYN_SYK	39
BCL2L1_ERBB2	3
LNPEP_ERAP1	4
CDH1_PLAU	1
ARHGEF7_WASF2	1
ITGA2_LAMC3	1
LNPEP_ERAP2	2
CAV1_GNAI2	1
CDK4_EGF	1
DAXX_MCRS1	1
VAV1_ZNF655	1
EGR1_EP300	2
HSPB2_NFKB1	1
AKT1_GNAI1	2
AKT1_DDB1	2
CREBBP_MBD2	1
CDKN1B_PRKG1	1
TXNRD2_SEPN1	1
TM4SF1_SDCBP2	1
KCNH1_VEGFA	1
TCF4_SOX17	1
DTNA_DTNB	6
DSP_PECAM1	1
CEACAM7_PSG5	1
CEACAM7_PSG4	1
CEACAM7_PSG6	1
MRE11A_SMC3	1
TNF_COPS5	1
B2M_HAMP	1
ZC3H12A_ZC3H12B	1
ZC3H12A_ZC3H12C	1
GRIN2B_PPP2CB	1
ALDH2_GSTT1	11
ENG_TRIP6	1
DES_ITGB1	1
CFTR_SLC4A7	1
ZC3H12A_ZC3H12D	1
BMI1_FLT4	1
CFTR_SLC4A8	1
PPP1CC_URI1	1
ADH1B_ALDH1B1	3
ALAS2_VHL	1
GATA2_KDR	1
APEX1_PCM1	1
ABL1_TXK	1
RAC1_SPRY2	1
PPP1R2_PPP1R2P3	1
GOLIM4_GOLM1	1
MAPK1_SH2D3C	1
TP53_TXNRD1	2
PPP1R2_PPP1R2P9	1
HDAC2_IL2RA	1
PRL_SOCS2	1
LIPC_UCP3	1
ALCAM_HLA-A	1
CYP2B6_EPHX1	1
CYP1A2_MAOA	1
EGR1_HRAS	1
BRCA2_NQO1	2
CEBPD_SSRP1	1
APOB_SERPINE1	8
PARP1_RXRA	1
FOS_IFNG	1
ITGA2_LAMB2	1
ID1_SMC3	1
PIM1_ABCG2	1
IL10_TNF	401
CTNNB1_DVL2	2
CTNNB1_DVL1	8
IL2RA_RPL5	3
ELK1_PRKCQ	1
POLR2A_VHL	1
NRG1_ORMDL3	1
CTNNB1_DVL3	3
CD14_IRAK1	2
GTF3C1_GTF3C6	1
GTF3C1_GTF3C2	3
MMP9_NCOA3	1
GTF3C1_GTF3C3	3
PRKACA_RASGRP3	1
GTF3C1_GTF3C4	2
GTF3C1_GTF3C5	2
ITGA2_LAMA1	1
RHOA_RIPK4	1
CASP6_PPL	2
SLC6A4_PDE11A	1
KMT2A_GMPS	1
AZF1_DDX3Y	1
ITGA2_LAMA5	1
PIK3CB_CXCL12	1
CD4_NFKB1	3
NGF_TRPV1	1
CSK_MED28	1
CAPN3_ANKRD2	1
IFNG_CCL17	1
ELK1_PRKCA	1
PARP1_XRCC6P2	1
AQP9_GNA13	1
CAPN3_ANKRD1	1
AQP9_GNA12	1
SNRPN_PRPF3	1
ELK1_PRKCH	1
APEX1_PCNA	5
LEP_RPS6	1
CEBPA_KIT	1
HLA-DRB1_CTCF	1
RBMY1A1_DAZ2	1
LPAR1_SRC	1
C1QB_HRG	1
PCDH18_PCDH19	1
RAB27B_RAB40A	1
HIST1H2BF_HIST1H2BE	1
RBMY1A1_DAZ4	1
LYN_SRC	26
HIST1H2BF_HIST1H2BC	1
RBMY1A1_DAZ3	1
MATR3_CBX3	1
PCDH18_PCDH20	1
CD40_TANK	2
PSMD1_COPS7A	1
ACTN4_PSAP	1
CD40_TAP1	1
CD40_TAP2	1
NRCAM_LEF1	1
PON1_PLA2G7	4
SHMT1_MTHFS	2
KRT18_RPS6KA3	2
HNRNPAB_GNB2L1	1
CDKN2A_CTCF	1
GPR1_MMP1	1
NFKB1_TGFB1	5
GPR1_MMP3	1
CTDSPL_VILL	1
IL11_PRKACA	1
MTAP_PNP	1
EPHB3_SST	1
DCN_KRAS	1
MST1R_PLCG1	1
NR1H3_GSG1L	1
PCDH18_PCDH10	1
ATG16L1_NKX2-3	2
NR2F2_NR1I2	1
IGFBP3_ADAM12	2
HLA-B_MEFV	1
YWHAE_NCOR2	1
CCR7_KITLG	1
AFG3L1P_TUFMP1	1
ARPC1B_ARPC1A	2
SKIV2L_SAPCD1	1
NEDD9_SYNGAP1	1
TNFAIP3_RIPK1	5
RPH3AL_CEBPZ	1
NR2F2_NR1H2	1
CD4_SPG21	1
RHOA_RTN4	3
IGFBP3_ADAM28	1
NR2F2_NR1H4	1
MTMR6_MTMR12	1
AGBL1_DRAXIN	1
HLA-A_HLA-F	31
HLA-A_HLA-G	40
S100A4_TPM2	1
CYLD_WWOX	1
CARD14_CARD11	3
DNASE1L2_DNASE1L3	2
HLA-A_HLA-E	32
NUP214_NUP107	1
HLA-A_HLA-B	545
HLA-A_HLA-C	269
HOXA5_TP53	1
EP300_GATA2	1
RASSF1_SCGB3A1	4
EP300_GATA5	1
EP300_GATA4	2
AGFG1_IKBKAP	1
EP300_GATA6	1
S100A4_TPM3	1
AES_CTNNB1	1
SOX9_NES	1
HLA-A_HLA-T	1
APOC2_LIPC	2
FANCL_C17orf70	2
MMP1_ADAM9	2
JAK1_IL27RA	1
COL2A1_JAK2	1
COL2A1_JAK1	1
CSNK2A1_CTDP1	1
MAP3K1_NCK1	1
PPM1B_PPP2CA	1
ADRA1B_EZR	1
DLG2_MPP2	1
MYC_WIF1	1
LRP6_MESDC1	1
TNPO1_RAN	6
LRP6_MESDC2	2
RAB1B_RAB1C	1
STAB1_CHID1	1
CDH1_VEGFA	3
COL6A1_TGFBI	1
CAST_GIT1	1
RHOA_RTKN	10
BCLAF1_LEMD3	1
DMD_DCTN4	1
EPHB1_PDGFRB	1
FABP3_TNNI3	2
DHFR_MTRR	7
ARG2_NOS1	1
S1PR3_GNAI1	1
SUMO3_TBP	1
CYP2C8_CYP4B1	1
IGHMBP2_ABT1	1
CCR3_IL12A	1
MAGEA3_MAGEA6	2
MAGEA3_MAGEA5	1
MAGEA3_MAGEA4	5
PCDHB14_PCDHB11	1
PCDHB14_PCDHB16	1
CHUK_IL1R1	1
SMARCA4_TGFB1	1
SV2B_SV2C	2
IRS1_ADIPOQ	1
HIF1A_KAT2B	3
WNT6_WNT4	2
TBX6_TBX18	2
TBX6_TBX19	1
MAGEA3_MAGEC1	1
PTPN22_FTO	1
COL4A2_KERA	1
MAGEA3_MAGEC2	1
KIF5B_TRAK1	1
FOXO3_TNFRSF1B	1
CDKN1B_PRKCA	1
PDGFRB_CBLC	1
IFNB1_LRP5	1
MAPK1_IL17F	2
GYPB_SLC14A1	2
SNX3_USP10	1
CSNK2A2_JUN	2
PHLDA2_DICER1	1
CSNK2A2_JUP	1
POU5F1_FOXD3	1
MCM7_FBXW8	1
CDKN1B_PRKCQ	1
BIRC3_TNF	2
C7_RGCC	1
KIF5B_TRAK2	1
TP53_PDZD2	1
CDK2_PTHLH	1
CREBBP_MAML2	1
IL12B_TNFRSF1A	2
SUMO3_TDG	2
CREBBP_MAML1	1
IL12B_TNFRSF1B	2
LRP1_PTCH1	1
NR3C1_TXNRD1	1
RARB_NR2F1	1
ABL1_TEC	5
COMT_RAD52	1
SLC2A4_SUMO1	1
ELANE_NOTCH2NL	1
TNFRSF10B_TIMM50	1
FAS_BRE	1
CFTR_SEC61B	2
RAD23A_TP53	3
BMP4_LMNA	1
ABL1_SPTAN1	2
TRBV19_TRBV10-3	1
S100A4_TP53	7
SULT1C2_SULT2A1	1
CCND1_RPS6KB1	1
CCND1_RINT1	1
PROS1_SHPK	1
ERCC1_MDM2	1
APBB1_EVL	1
CASP8_PEA15	2
MAP2K5_MAP3K2	3
DST_LAMB3	2
AIMP2_SYNCRIP	1
AGT_SOD2	1
RFC4_RFC5	14
MSMB_SCGB1A1	1
POU2F1_UBP1	1
ERAP1_IL23R	3
PDK1_TGFB1	2
TRGV3_TRGV5P	1
PPP5C_CDC16	1
HOXB7_RET	1
RPS6KA1_CXCL12	1
CCR6_APOBEC3G	1
ATF1_RPS6KA4	1
DST_LAMC2	2
ATF1_RPS6KA5	2
KALRN_ARHGAP31	1
RING1_BCOR	1
EP300_MMP1	1
FYN_HTR6	1
APBB1_RASD1	1
HAVCR1_SUMO4	1
FAS_BTK	1
HLA-DRA_KPNA7	1
FABP2_IBSP	1
HNRNPK_TRA2B	1
GABRR2_ALDH5A1	1
AKT1_CDC37	1
PRKCE_PDCD4	1
CAV1_DPP4	2
COL1A1_MAPK3	1
COL1A1_MAPK1	1
FGF14_FGFR3	1
RPS6KA1_STK11	1
MPO_SERPINE1	1
COL1A1_MAPK8	1
C6orf123_MLLT4-AS1	1
KLK11_KLK5	2
TCF7_LEF1	4
TUBA1A_SOCS7	1
TUBA1A_SOCS6	1
DST_LAMA3	2
BCL2_BAG3	2
GLE1_EIF3F	1
CIITA_TCF3	1
FRAT1_WNT3A	1
BCL2_BAG4	1
RAF1_PEBP4	1
ANXA2_S100A4	1
RASD1_CD248	1
ANXA2_S100A6	2
ACTA1_CLTB	1
ACTA1_CLTC	1
SRC_TLN1	1
ACTA1_CLTA	1
PRKCD_CYTH1	1
AHR_EPO	1
EGFR_RNF115	1
LYN_TEK	1
IL2_SH2B3	2
DCK_DGUOK	3
CEBPD_PIK3CG	1
LYN_TEC	6
PGF_KLRAP1	1
SULT1C2_SULT2B1	1
KRT8_DNAH17	1
AKT1_CDC42	6
P2RX7_TNF	2
PTPRCAP_TRAT1	1
STYX_TBPL1	1
HHEX_SOX13	1
MBD4_XPO5	1
KIR2DL3_KLRK1	1
EFNB1_EPHB2	3
EFNB1_EPHB3	1
NOL6_WDR36	1
EFNB1_EPHB1	6
MBD1_MBD2	6
MBD1_MBD3	2
MBD1_MBD4	2
CRX_RAX2	1
CDC45_TDP1	1
NQO1_SOD3	1
NQO1_SOD2	12
NQO1_SOD1	1
HNF1A_PCBD2	1
COL4A1_LAMC1	1
ANXA3_REG1A	1
COL4A1_LAMC2	1
BIRC3_UBC	2
BIRC3_UBB	1
EFNB1_EPHA2	2
EFNB1_EPHA3	2
YAP1_ITCH	2
EFNB1_EPHA4	2
EFNB1_EPHA5	1
EFNB1_EPHA6	1
CASP3_AIFM1	2
DEFA7P_DEFA11P	1
INSL3_TYK2	1
EGFR_RNF168	1
ORC6_GMNN	1
CAPG_ITGB3	1
ERBB2_HLA-A	2
SLFN11_SLFN5	1
ALDH2_GSTM1	9
XAGE1D_XAGE1B	17
XAGE1D_XAGE1A	18
XAGE1D_XAGE1C	18
IGHV3OR16-15_SLC20A1P3	1
TREML5P_TREML3P	1
EPHA7_SDCBP2	1
ERAS_NRAS	1
LGALS8_PDPN	1
ABL1_SYK	3
PARK2_CCNA1	1
IFI27_IFNA5	1
ANXA3_REG3A	1
MYOD1_RB1	3
MGMT_TMEFF2	1
CTNNB1_BAMBI	3
AGT_USF1	1
RHOA_MAPK14	7
ADH1B_ALDH1A1	2
MMP7_PLXNB1	1
MMP3_ADIPOQ	1
XAGE1D_XAGE2B	2
SMCHD1_RFESD	1
SRGAP2_SRGAP1	2
S1PR3_GNA13	1
CDKN1A_STK11	2
CANX_PDIA2	1
PML_UBC	1
FBP1_IFNG	1
CANX_PDIA3	9
TMEM14C_TMEM53	1
PPP1R8_SF3B1	3
NR6A1_UIMC1	2
FGB_RPL31P23	1
XAGE1D_XAGE1E	17
KIR2DL3_KLRB1	1
CFTR_ADCY10	1
HIST1H1A_HIST2H3C	1
NTHL1_NEIL1	6
RFX5_HDAC5	1
RFX5_HDAC4	1
C5_MMEL1	1
CEBPA_JUN	2
C2_HLA-DRB1	1
CCR7_IFNA16	1
AHR_EGF	1
APBA2_CDKN2A	1
HIST1H1A_HIST2H4A	4
CENPA_MIS18BP1	1
LPA_PPP1R12A	1
EIF5AP3_EIF5AL1	2
SMAD4_UBE2L3	1
ASCL4_PTF1A	1
DAXX_IER3	1
TNFRSF1A_ATG16L1	1
CSK_IGF1R	1
F5_ITGA3	3
F5_ITGA2	9
OTOP1_OTOP3	1
F5_ITGA1	1
PURA_RB1	1
FDXR_POU2F1	1
ALDH2_GSTP1	4
MT-ATP8_MT-TK	2
COL4A1_LAMA1	4
COL4A1_LAMA2	1
ADIPOQ_BOD1	1
EGR1_HRH1	1
KLF5_HDAC1	1
KARS_MARS	2
CD99_TIMP1	1
PAX6_SMARCA5	1
SIM2_NPAS4	1
IFNGR2_IL18R1	1
GGN_GGNBP1	1
PAX6_SMARCA4	1
GP1BA_GP9	17
ALOX12_ALOX5	6
BMP6_GDF5	1
GP1BA_GP5	12
RPL5_UBE2G2	1
GP1BA_GP6	5
LMAN1_MCFD2	9
HIF1A_COX4I2	1
GTF2B_PSMC5	1
DAB2_LRP1	1
KCNH1_SCN5A	1
NTHL1_NEIL2	3
GTF2B_PSMC2	1
EPHA5_TXK	1
NTHL1_NEIL3	1
SLC29A1_FLT3	1
DAB2_LRP2	3
ORC6_ORC3	5
OR2H2_OR5V1	2
EGF_TNFAIP2	1
CRADD_DPM2	1
SERPINB5_RAC1	1
CTNNB1_SFRP4	1
CTNNB1_SFRP5	1
CTNNB1_SFRP2	2
CTNNB1_SFRP1	2
KDR_ABCC1	1
CREB1_GAST	1
BHLHE22_BHLHE41	1
CYP1A1_MSH3	1
CD3D_CD247	13
CDK5_RPS6KA3	4
HS3ST3B1_HMGN2P3	1
BRD2_NLRP1	1
NQO1_ING1	1
MTRR_NNMT	2
FHL5_KIF17	1
PML_SIRT1	2
GTF2H1_TAF1	1
PTK2_DDX53	1
KDR_ABCB1	2
ADCYAP1R1_CALM1	1
PKD1_PKD2	19
DLX2_POU2F1	1
MAP4_TP53	1
DLX2_POU2F2	1
RGR_RRH	1
COL1A1_COL10A1	1
EEF1A1_SRSF1	1
CCNB1_PTTG1	2
KIF1B_DYNLRB1	1
CDK6_TRAF1	1
AP2A2_AP2S1	6
TNF_TRAF6	2
CDH12_PTPRG	1
PDK4_PDHX	1
TAP2_TGFBRAP1	1
GATA1_MPL	1
IL10_TIRAP	2
TCF3_BCAR1	1
SLC5A12_SLC5A8	1
RAD23A_UBQLN2	3
SUMO2_PELP1	1
CCR5_MAPK10	3
TACC1_KAT2B	1
CCR5_MAPK14	4
CTNNB1_NEURL2	1
SPTA1_EVL	1
GATA6_KDR	1
AR_SFRP1	1
PSMC4_NCOR1	1
MCM2_DBF4	4
AR_SFRP4	1
SMC1A_NIPBL	4
ZBTB43_BDP1	1
TAOK3_TDP1	1
ACTA1_MAP1A	2
IFNG_VEGFA	4
MRE11A_RPA1	5
MRE11A_RPA2	1
PDXK_SRGAP3	1
KDR_ABCG2	2
TAF12_TBP	6
COL12A1_COL19A1	1
CDK1_GTF2F1	1
ICAM1_SYK	2
TNF_TRADD	3
XPA_GPN1	1
CASP2_CFLAR	3
NFKB1_RPS6KA5	2
NFKB1_RPS6KA4	1
DAPK1_MED1	1
VAMP3_USE1	1
UGT2B17_AKAP13	1
MAPK14_SLC9A3R1	1
CSNK2A2_TOP1	1
TNF_TRAF2	6
FGF1_FGF22	1
CD200_CD200R1L	1
NOS3_TH	1
CASP6_KRT18	2
H2AFX_HIST2H2AC	2
MPHOSPH8_GID8	1
SLC25A4_ARL2	1
H2AFX_HIST2H2AB	1
DGAT2_DGAT2L7P	1
ADRB3_SHC1	1
JAK3_STAT5A	6
SP100_UBA2	2
JAK3_STAT5B	4
ELAVL1_IGF1R	1
FBN2_RBP4	1
ABL1_BCL2	1
SEPW1_DHX34	1
FBN2_RBP1	1
SPSB1_SPSB2	1
DDX5_TRIAP1	1
BHLHE22_BHLHE23	2
CDK1_GTF2H3	1
CDK1_GTF2H4	1
FGF1_FGF14	1
FGF1_FGF12	1
CDK1_GTF2H1	2
CDK1_GTF2H2	2
FGF1_FGF10	1
CPT1B_CROT	1
CTNNB1_F11R	2
NFKB1_RPS6KA1	2
FGF1_FGF19	1
TRBJ1-1_TRBD1	1
EP300_SS18L1	1
PAX3_IPO13	1
PSMC5_THRB	1
DGCR9_DGCR10	1
CCND1_ETS1	1
CAMK2G_P2RX7	1
CCNT1_HTN1	1
HNRNPH1_NCBP1	1
SOD1_SOD3	13
HNRNPH1_NCBP2	1
SOD1_SOD2	30
